Date,Open,High,Low,Close,Volume,Adj Close,Returns
1984-09-07,19.000012,19.000012,19.000012,19.000012,57300,0.545266,
1984-09-10,19.000012,19.249987,19.000012,19.120051,58500,0.548711,0.00631783811505
1984-09-11,19.369913,19.369913,19.369913,19.369913,94500,0.555881,0.0
1984-09-12,19.369913,19.499963,19.369913,19.369913,513000,0.555881,0.0
1984-09-13,19.249987,19.249987,19.120051,19.120051,84300,0.548711,-0.00674992663631
1984-09-14,19.120051,19.369913,19.120051,19.120051,226200,0.548711,0.0
1984-09-17,19.120051,19.120051,19.000012,19.000012,499500,0.545266,-0.00627817363039
1984-09-18,19.000012,19.000012,18.869963,19.000012,145200,0.545266,0.0
1984-09-19,18.869963,18.869963,18.619988,18.750037,136200,0.538092,-0.00635539136987
1984-09-20,18.750037,19.249987,18.750037,19.000012,517500,0.545266,0.0133319736916
1984-09-21,18.750037,18.750037,18.499951,18.750037,411800,0.538092,0.0
1984-09-24,18.750037,18.869963,18.750037,18.750037,31500,0.538092,0.0
1984-09-25,18.750037,19.000012,18.750037,19.000012,57300,0.545266,0.0133319736916
1984-09-26,19.000012,19.120051,19.000012,19.000012,43800,0.545266,0.0
1984-09-27,19.000012,19.000012,19.000012,19.000012,11200,0.545266,0.0
1984-09-28,19.000012,19.000012,18.750037,19.000012,425200,0.545266,0.0
1984-10-01,19.000012,19.499963,19.000012,19.499963,301500,0.559613,0.0263131939075
1984-10-02,19.369913,19.369913,19.120051,19.120051,118200,0.548711,-0.0128994900493
1984-10-03,19.000012,19.000012,19.000012,19.000012,31500,0.545266,0.0
1984-10-04,19.000012,19.000012,18.750037,18.750037,128200,0.538092,-0.013156570638
1984-10-05,18.750037,18.750037,18.619988,18.619988,136200,0.53436,-0.00693593297976
1984-10-08,18.619988,18.750037,18.619988,18.750037,97800,0.538092,0.0069843761446
1984-10-09,18.750037,18.750037,18.750037,18.750037,21300,0.538092,0.0
1984-10-10,18.619988,18.619988,18.619988,18.619988,18000,0.53436,0.0
1984-10-11,18.750037,19.369913,18.750037,19.369913,814500,0.555881,0.033059988095
1984-10-12,19.249987,19.249987,19.249987,19.249987,41700,0.55244,0.0
1984-10-15,19.000012,19.000012,19.000012,19.000012,78800,0.545266,0.0
1984-10-16,19.000012,19.000012,18.869963,19.000012,75300,0.545266,0.0
1984-10-17,19.000012,19.000012,18.869963,18.869963,118200,0.541534,-0.00684467988757
1984-10-18,18.869963,19.000012,18.619988,19.000012,149700,0.545266,0.00689185241116
1984-10-19,19.000012,19.000012,19.000012,19.000012,55200,0.545266,0.0
1984-10-22,19.000012,19.249987,19.000012,19.000012,43800,0.545266,0.0
1984-10-23,19.120051,19.369913,19.120051,19.120051,632200,0.548711,0.0
1984-10-24,19.120051,19.369913,19.000012,19.249987,61800,0.55244,0.00679579777272
1984-10-25,19.120051,19.120051,19.000012,19.120051,743700,0.548711,0.0
1984-10-26,19.120051,19.120051,19.120051,19.120051,0,0.548711,0.0
1984-10-29,19.000012,19.000012,19.000012,19.000012,6800,0.545266,0.0
1984-10-30,19.000012,19.999913,19.000012,19.62,2032800,0.563058,0.0326309267594
1984-10-31,19.62,19.62,19.499963,19.499963,676200,0.559613,-0.00611809378186
1984-11-01,19.499963,19.499963,19.369913,19.369913,101200,0.555881,-0.00666924342369
1984-11-02,19.369913,19.369913,19.249987,19.369913,21300,0.555881,0.0
