Date,Open,High,Low,Close,Volume,Adj Close,Returns
1975-01-02,65.0,66.49984,65.0,66.249924,1276800,0.323065,
1975-01-03,66.249924,67.750076,66.125122,67.249924,1747200,0.327942,0.0150943569384
1975-01-06,67.249924,68.0,66.249924,66.249924,2476800,0.323065,-0.0148699052805
1975-01-07,66.249924,67.50016,66.0,66.874878,1484800,0.326113,0.0094332787461
1975-01-08,66.874878,67.249924,66.49984,66.49984,1641600,0.324284,-0.00560805509058
1975-01-09,66.49984,67.249924,65.50016,67.249924,1347200,0.327942,0.0112794857852
1975-01-10,67.874878,69.0,67.874878,69.0,3440000,0.336476,0.0165764128519
1975-01-13,69.0,69.750076,68.624962,68.624962,1734400,0.334647,-0.00543533333333
1975-01-14,68.624962,69.249924,68.125122,68.750076,1609600,0.335257,0.0018231558365
1975-01-15,68.750076,69.249924,68.249924,69.125122,1315200,0.337086,0.00545520851497
1975-01-16,69.125122,69.125122,68.249924,68.375038,1548800,0.333428,-0.0108511056226
1975-01-17,68.375038,68.375038,67.0,67.125122,1075200,0.327333,-0.0182802969704
1975-01-20,67.125122,67.874878,66.624962,67.874878,1068800,0.330989,0.0111695290476
1975-01-21,67.874878,68.375038,67.249924,67.375038,1840000,0.328552,-0.00736413846667
1975-01-22,67.375038,68.125122,66.375038,68.125122,1088000,0.33221,0.0111329658916
1975-01-23,68.125122,69.375038,68.125122,68.750076,2547200,0.335257,0.00917362026889
1975-01-24,68.750076,70.249924,68.750076,69.624962,2809600,0.339524,0.0127256004779
1975-01-27,70.874878,72.874878,70.874878,72.125122,4841600,0.351716,0.0176401573488
1975-01-28,72.375038,73.50016,72.375038,72.624962,5072000,0.354153,0.00345317953408
1975-01-29,72.624962,74.375038,72.125122,74.0,3062400,0.360858,0.018933407497
1975-01-30,74.0,75.0,72.49984,72.49984,3948800,0.353543,-0.0202724324324
1975-01-31,72.49984,73.375038,71.750076,73.125122,2432000,0.356592,0.00862459834394
1975-02-03,73.125122,74.624962,73.125122,74.249924,2064000,0.362077,0.0153818820295
1975-02-04,74.249924,75.874878,73.125122,75.750076,3104000,0.369393,0.0202040880203
1975-02-05,74.49984,74.49984,73.125122,73.750076,2940800,0.365673,-0.0100639679226
1975-02-06,73.750076,74.375038,73.125122,73.249924,3718400,0.363194,-0.00678171504528
1975-02-07,73.249924,73.50016,72.249924,73.249924,1571200,0.363194,0.0
1975-02-10,73.249924,73.624962,72.49984,73.125122,1465600,0.362575,-0.00170378333771
1975-02-11,73.125122,73.375038,72.125122,72.750076,1692800,0.360715,-0.00512882563122
1975-02-12,72.750076,72.874878,71.624962,72.375038,4428800,0.358856,-0.00515515612657
1975-02-13,72.49984,73.874878,72.49984,73.750076,4448000,0.365673,0.01724467254
1975-02-14,73.750076,74.0,73.125122,73.624962,1955200,0.365053,-0.00169645926873
1975-02-18,73.624962,74.750076,73.375038,74.125122,2115200,0.367533,0.0067933481582
1975-02-19,74.125122,75.375038,73.624962,75.249924,1561600,0.37311,0.0151743696287
1975-02-20,76.125122,77.750076,76.125122,77.750076,2419200,0.385507,0.0213458311436
1975-02-21,77.750076,78.249924,77.249924,77.249924,2393600,0.383027,-0.0064328168631
1975-02-24,77.0,77.0,76.249924,76.249924,1728000,0.378068,-0.00974124675325
1975-02-25,76.249924,76.375038,75.375038,75.750076,2121600,0.37559,-0.00655539014045
1975-02-26,75.750076,77.125122,75.624962,76.750076,1920000,0.380548,0.0132013068871
1975-02-27,76.874878,77.750076,76.874878,77.0,1526400,0.381788,0.00162760583503
1975-02-28,77.0,77.750076,76.750076,77.375038,1094400,0.383647,0.00487062337662
1975-03-03,77.375038,78.0,77.249924,78.0,2339200,0.386746,0.00807704934504
1975-03-04,78.249924,79.624962,78.249924,78.249924,2320000,0.387985,0.0
1975-03-05,78.249924,78.750076,75.249924,75.249924,2080000,0.37311,-0.0383386953833
1975-03-06,75.249924,76.249924,74.624962,75.874878,1558400,0.376209,0.00830504493267
1975-03-07,75.874878,76.49984,75.125122,76.249924,1715200,0.378068,0.00494295358208
1975-03-10,76.249924,77.125122,76.125122,77.0,1436800,0.381788,0.0098370720999
1975-03-11,77.125122,78.249924,77.125122,77.624962,1606400,0.384886,0.00648089736571
1975-03-12,77.50016,77.50016,76.750076,76.750076,1324800,0.380548,-0.00967848324442
1975-03-13,76.49984,76.49984,75.624962,76.0,1161600,0.376829,-0.00653386987476
1975-03-14,76.0,77.375038,75.624962,76.125122,2009600,0.37745,0.00164634210526
1975-03-17,76.125122,76.249924,75.375038,75.375038,1379200,0.373731,-0.00985330440587
1975-03-18,75.375038,75.624962,72.750076,73.0,2422400,0.361954,-0.0315096093219
1975-03-19,72.874878,72.874878,70.874878,72.0,3254400,0.356996,-0.0120052070619
1975-03-20,72.0,74.249924,72.0,72.874878,1587200,0.361334,0.0121510833333
1975-03-21,72.874878,73.375038,72.375038,73.0,889600,0.361954,0.00171694284003
1975-03-24,71.750076,71.750076,70.624962,71.0,2480000,0.352038,-0.0104540098327
1975-03-25,71.0,72.249924,69.750076,71.50016,2198400,0.354518,0.00704450704225
1975-03-26,71.750076,74.0,71.750076,74.0,1280000,0.366913,0.0313577925687
1975-03-27,74.0,74.750076,73.50016,73.624962,1116800,0.365053,-0.00506808108108
1975-03-31,73.874878,74.624962,73.874878,74.0,1158400,0.373249,0.00169370161261
1975-04-01,74.0,74.750076,73.750076,74.0,3200000,0.373249,0.0
1975-04-02,74.0,74.375038,73.249924,73.375038,1020800,0.370097,-0.00844543243243
1975-04-03,73.249924,73.249924,71.624962,71.750076,1184000,0.361901,-0.0204757618588
1975-04-04,71.624962,71.624962,70.375038,70.750076,1280000,0.356857,-0.012214819744
1975-04-07,70.750076,71.125122,70.249924,70.375038,1900800,0.354965,-0.00530088476513
1975-04-08,70.49984,72.0,70.49984,71.624962,1084800,0.36127,0.0159592135245
1975-04-09,71.624962,74.0,71.624962,73.50016,1491200,0.370728,0.0261807887591
1975-04-10,73.50016,74.375038,73.50016,74.0,1251200,0.373249,0.00680052941381
1975-04-11,74.0,75.0,73.750076,75.0,1001600,0.378293,0.0135135135135
1975-04-14,76.0,77.0,76.0,76.125122,1747200,0.383968,0.00164634210526
1975-04-15,76.375038,78.874878,76.375038,77.874878,2224000,0.392794,0.0196378298365
1975-04-16,77.750076,77.750076,76.624962,76.874878,1356800,0.38775,-0.0112565549132
1975-04-17,77.624962,78.624962,77.624962,78.249924,2406400,0.394685,0.0080510441989
1975-04-18,78.249924,78.375038,77.0,77.750076,1859200,0.392164,-0.00638784006998
1975-04-21,77.750076,78.249924,77.249924,77.50016,809600,0.390904,-0.00321435055575
1975-04-22,77.874878,78.874878,77.874878,78.624962,1686400,0.396577,0.00963191236075
1975-04-23,78.624962,78.750076,77.874878,78.375038,1619200,0.395317,-0.00317868516108
1975-04-24,78.375038,79.874878,78.125122,79.375038,1849600,0.40036,0.0127591644676
1975-04-25,79.624962,80.375038,79.624962,80.0,2115200,0.403513,0.00471005562301
1975-04-28,80.0,80.249924,79.750076,80.0,1001600,0.403513,0.0
1975-04-29,80.0,80.249924,79.624962,79.624962,1196800,0.401621,-0.004687975
1975-04-30,79.624962,81.0,79.50016,81.0,1241600,0.408557,0.0172689313183
1975-05-01,81.0,83.874878,81.0,83.50016,2428800,0.421167,0.0308661728395
1975-05-02,84.125122,84.874878,84.125122,84.750076,2345600,0.427472,0.00742886292634
