Date,Open,High,Low,Close,Volume,Adj Close,Returns
1997-11-21,25.750005,26.937495,25.750005,26.500005,4724800,17.66667,
1997-11-24,26.374995,26.374995,25.999995,25.999995,714100,17.33333,-0.014218012174
1997-11-25,25.999995,26.125005,25.999995,25.999995,347700,17.33333,0.0
1997-11-26,25.999995,26.125005,24.375,24.437505,939600,16.29167,-0.0600957807877
1997-11-28,24.499995,25.000005,24.499995,25.000005,67000,16.66667,0.0204085755936
1997-12-01,25.062495,25.750005,25.000005,25.375005,411400,16.91667,0.0124692294203
1997-12-02,25.3125,25.3125,24.499995,24.687495,246900,16.45833,-0.0246915555556
1997-12-03,24.312495,24.499995,23.875005,24.250005,714900,16.16667,-0.00257028330494
1997-12-04,24.250005,24.250005,23.937495,24.0,331800,16.0,-0.0103094824104
1997-12-05,24.0,24.124995,23.937495,24.0,173100,16.0,0.0
1997-12-08,24.124995,24.250005,24.0,24.250005,143500,16.16667,0.00518176273197
1997-12-09,24.1875,25.125,24.1875,24.874995,222400,16.58333,0.0284235658915
1997-12-10,24.874995,25.125,24.5625,25.000005,232000,16.66667,0.00502552864835
1997-12-11,24.874995,24.9375,24.5625,24.9375,52900,16.625,0.00251276432417
1997-12-12,24.812505,25.125,24.687495,24.687495,176700,16.45833,-0.00503818538273
1997-12-15,24.75,24.9375,24.499995,24.874995,118300,16.58333,0.0050503030303
1997-12-16,25.125,26.25,25.125,26.25,450100,17.5,0.044776119403
1997-12-17,26.4375,27.812505,26.374995,27.812505,417100,18.54167,0.0520096453901
1997-12-18,27.75,28.999995,27.687495,28.999995,86200,19.33333,0.0450448648649
1997-12-19,29.125005,29.562495,28.999995,29.562495,93400,19.70833,0.0150211133011
1997-12-22,29.4375,29.4375,28.375005,28.999995,117300,19.33333,-0.0148621656051
1997-12-23,30.124995,30.1875,29.875005,29.875005,207100,19.91667,-0.00829842461385
1997-12-24,29.625,29.625,28.5,28.875,32200,19.25,-0.0253164556962
1997-12-26,28.750005,29.25,28.624995,29.125005,8200,19.41667,0.0130434759924
1997-12-29,28.999995,28.999995,27.625005,27.625005,22900,18.41667,-0.0474134564506
1997-12-30,27.625005,28.750005,27.625005,28.750005,120600,19.16667,0.0407239745296
1997-12-31,28.750005,29.125005,28.750005,28.999995,75400,19.33333,0.0086953028356
1998-01-02,28.624995,28.812495,28.3125,28.812495,34000,19.20833,0.00655021948475
1998-01-05,28.937505,29.312505,28.375005,28.937505,99700,19.29167,0.0
1998-01-06,28.750005,29.312505,28.5,28.937505,35100,19.29167,0.00652173799622
1998-01-07,28.812495,28.812495,27.250005,27.250005,35700,18.16667,-0.0542295972633
1998-01-08,27.250005,28.375005,27.250005,27.5625,41200,18.375,0.0114677043179
1998-01-09,27.499995,27.499995,27.124995,27.437505,35100,18.29167,-0.00227236404952
1998-01-12,27.1875,27.625005,27.124995,27.625005,19300,18.41667,0.016092137931
1998-01-13,27.625005,28.437495,27.625005,28.3125,78900,18.875,0.0248866923282
1998-01-14,28.437495,28.875,28.187505,28.875,92800,19.25,0.0153847939138
1998-01-15,28.875,29.500005,28.6875,29.500005,82900,19.66667,0.0216451948052
1998-01-16,29.4375,29.937495,29.374995,29.500005,29400,19.66667,0.00212331210191
1998-01-20,29.625,30.250005,29.625,30.250005,9300,20.16667,0.0210972151899
1998-01-21,30.250005,30.375,29.937495,30.250005,60400,20.16667,0.0
1998-01-22,30.062505,30.124995,30.0,30.062505,25900,20.04167,0.0
1998-01-23,30.062505,30.124995,30.062505,30.062505,210600,20.04167,0.0
